Train_ID,Train_Number,Train_Name,Train_Type,Source_Station,Destination_Station,Distance_KM,Service_Frequency,Zone_Code,Start_Time,End_Time
1483,13483,Bilaspur Passenger Express,Passenger,SE07,SW04,267,Weekly,SECR,03:39,07:14
1484,13484,Kolkata Vande Bharat Express,Vande Bharat,SW02,SW07,1634,Bi-weekly,SER,18:26,20:44
1485,13485,Hubballi Express Express,Express,SW05,SR02,1741,Daily,SWR,19:11,17:57
1486,13486,Chennai Superfast Express,Superfast,SW08,SR05,2382,Weekly,SR,13:45,20:51
1487,13487,Jabalpur Mail Express,Mail,SR03,SR08,2162,Bi-weekly,WCR,19:22,16:24
1488,13488,Mumbai Passenger Express,Passenger,SR06,WC03,1940,Daily,WR,18:56,13:28
1489,13489,Mumbai Vande Bharat Express,Vande Bharat,WC01,WC06,464,Weekly,CR,14:33,11:40
1490,13490,Kolkata Express Express,Express,WC04,WR01,2054,Bi-weekly,ER,03:25,16:49
1491,13491,Hajipur Superfast Express,Superfast,WC07,WR04,1885,Daily,ECR,18:51,22:36
1492,13492,Bhubaneswar Mail Express,Mail,WR02,WR07,657,Weekly,ECoR,12:42,02:45
1493,13493,New Delhi Passenger Express,Passenger,WR05,CR02,1342,Bi-weekly,NR,21:12,20:26
1494,13494,Prayagraj Vande Bharat Express,Vande Bharat,WR08,CR05,1410,Daily,NCR,15:34,20:10
1495,13495,Gorakhpur Express Express,Express,CR03,CR08,1773,Weekly,NER,22:13,05:28
1496,13496,Guwahati Superfast Express,Superfast,CR06,ER03,1761,Bi-weekly,NFR,22:47,18:26
1497,13497,Jaipur Mail Express,Mail,ER01,ER06,1577,Daily,NWR,04:27,04:01
1498,13498,Secunderabad Passenger Express,Passenger,ER04,EC01,2067,Weekly,SCR,18:30,00:05
1499,13499,Bilaspur Vande Bharat Express,Vande Bharat,ER07,EC04,339,Bi-weekly,SECR,16:12,05:51
1500,13500,Kolkata Express Express,Express,EC02,EC07,2113,Daily,SER,17:18,13:12
1501,13501,Hubballi Superfast Express,Superfast,EC05,EC02,2070,Weekly,SWR,01:44,11:45
1502,13502,Chennai Mail Express,Mail,EC08,EC05,1125,Bi-weekly,SR,03:45,14:27
1503,13503,Jabalpur Passenger Express,Passenger,EC03,EC08,944,Daily,WCR,07:28,06:16
1504,13504,Mumbai Vande Bharat Express,Vande Bharat,EC06,NR03,725,Weekly,WR,00:55,05:09
1505,13505,Mumbai Express Express,Express,NR01,NR06,430,Bi-weekly,CR,22:28,07:24
1506,13506,Kolkata Superfast Express,Superfast,NR04,NC01,285,Daily,ER,07:14,18:03
1507,13507,Hajipur Mail Express,Mail,NR07,NC04,1067,Weekly,ECR,18:50,11:13
1508,13508,Bhubaneswar Passenger Express,Passenger,NC02,NC07,861,Bi-weekly,ECoR,05:39,06:37
1509,13509,New Delhi Vande Bharat Express,Vande Bharat,NC05,NE02,1601,Daily,NR,21:22,22:24
1510,13510,Prayagraj Express Express,Express,NC08,NE05,1659,Weekly,NCR,15:49,10:47
1511,13511,Gorakhpur Superfast Express,Superfast,NE03,NE08,904,Bi-weekly,NER,11:29,16:37
1512,13512,Guwahati Mail Express,Mail,NE06,NF03,261,Daily,NFR,18:45,02:57
1513,13513,Jaipur Passenger Express,Passenger,NF01,NF06,1612,Weekly,NWR,01:29,19:16
1514,13514,Secunderabad Vande Bharat Express,Vande Bharat,NF04,NW01,2244,Bi-weekly,SCR,09:13,08:31
1515,13515,Bilaspur Express Express,Express,NF07,NW04,1676,Daily,SECR,21:11,22:31
1516,13516,Kolkata Superfast Express,Superfast,NW02,NW07,376,Weekly,SER,21:20,14:41
1517,13517,Hubballi Mail Express,Mail,NW05,SC02,111,Bi-weekly,SWR,05:41,07:00
1518,13518,Chennai Passenger Express,Passenger,NW08,SC05,134,Daily,SR,19:09,02:33
1519,13519,Jabalpur Vande Bharat Express,Vande Bharat,SC03,SC08,355,Weekly,WCR,15:32,14:29
1520,13520,Mumbai Express Express,Express,SC06,SE03,1885,Bi-weekly,WR,14:24,00:16
1521,13521,Mumbai Superfast Express,Superfast,SE01,SE06,384,Daily,CR,00:16,04:04
1522,13522,Kolkata Mail Express,Mail,SE04,SE01,804,Weekly,ER,11:10,06:01
1523,13523,Hajipur Passenger Express,Passenger,SE07,SE04,196,Bi-weekly,ECR,03:27,15:47
1524,13524,Bhubaneswar Vande Bharat Express,Vande Bharat,SE02,SE07,1540,Daily,ECoR,14:56,05:47
1525,13525,New Delhi Express Express,Express,SE05,SW02,2253,Weekly,NR,13:50,03:52
1526,13526,Prayagraj Superfast Express,Superfast,SE08,SW05,1388,Bi-weekly,NCR,05:03,16:25
1527,13527,Gorakhpur Mail Express,Mail,SW03,SW08,799,Daily,NER,08:59,09:04
1528,13528,Guwahati Passenger Express,Passenger,SW06,SR03,729,Weekly,NFR,03:41,18:50
1529,13529,Jaipur Vande Bharat Express,Vande Bharat,SR01,SR06,1548,Bi-weekly,NWR,17:25,14:06
1530,13530,Secunderabad Express Express,Express,SR04,WC01,1328,Daily,SCR,12:01,12:43
1531,13531,Bilaspur Superfast Express,Superfast,SR07,WC04,932,Weekly,SECR,12:17,06:07
1532,13532,Kolkata Mail Express,Mail,WC02,WC07,840,Bi-weekly,SER,18:56,14:37
1533,13533,Hubballi Passenger Express,Passenger,WC05,WR02,1504,Daily,SWR,10:25,14:47
1534,13534,Chennai Vande Bharat Express,Vande Bharat,WC08,WR05,1039,Weekly,SR,13:28,06:17
1535,13535,Jabalpur Express Express,Express,WR03,WR08,262,Bi-weekly,WCR,10:42,15:59
1536,13536,Mumbai Superfast Express,Superfast,WR06,CR03,172,Daily,WR,17:47,10:16
1537,13537,Mumbai Mail Express,Mail,CR01,CR06,908,Weekly,CR,15:51,14:30
1538,13538,Kolkata Passenger Express,Passenger,CR04,ER01,1594,Bi-weekly,ER,01:36,00:57
1539,13539,Hajipur Vande Bharat Express,Vande Bharat,CR07,ER04,2142,Daily,ECR,11:22,16:38
1540,13540,Bhubaneswar Express Express,Express,ER02,ER07,1716,Weekly,ECoR,11:14,01:16
1541,13541,New Delhi Superfast Express,Superfast,ER05,EC02,1307,Bi-weekly,NR,09:30,06:56
1542,13542,Prayagraj Mail Express,Mail,ER08,EC05,930,Daily,NCR,19:23,10:36
1543,13543,Gorakhpur Passenger Express,Passenger,EC03,EC08,690,Weekly,NER,05:22,18:08
1544,13544,Guwahati Vande Bharat Express,Vande Bharat,EC06,EC03,1095,Bi-weekly,NFR,15:42,09:04
1545,13545,Jaipur Express Express,Express,EC01,EC06,116,Daily,NWR,10:48,00:53
1546,13546,Secunderabad Superfast Express,Superfast,EC04,NR01,1648,Weekly,SCR,00:20,05:56
1547,13547,Bilaspur Mail Express,Mail,EC07,NR04,1367,Bi-weekly,SECR,07:16,12:00
1548,13548,Kolkata Passenger Express,Passenger,NR02,NR07,677,Daily,SER,03:37,15:28
1549,13549,Hubballi Vande Bharat Express,Vande Bharat,NR05,NC02,404,Weekly,SWR,08:50,04:09
1550,13550,Chennai Express Express,Express,NR08,NC05,338,Bi-weekly,SR,18:07,13:59
1551,13551,Jabalpur Superfast Express,Superfast,NC03,NC08,1569,Daily,WCR,09:12,00:09
1552,13552,Mumbai Mail Express,Mail,NC06,NE03,2290,Weekly,WR,03:01,18:25
1553,13553,Mumbai Passenger Express,Passenger,NE01,NE06,908,Bi-weekly,CR,16:31,21:28
1554,13554,Kolkata Vande Bharat Express,Vande Bharat,NE04,NF01,1733,Daily,ER,20:27,06:58
1555,13555,Hajipur Express Express,Express,NE07,NF04,606,Weekly,ECR,00:34,22:05
1556,13556,Bhubaneswar Superfast Express,Superfast,NF02,NF07,2050,Bi-weekly,ECoR,19:55,09:15
1557,13557,New Delhi Mail Express,Mail,NF05,NW02,1268,Daily,NR,03:50,15:28
1558,13558,Prayagraj Passenger Express,Passenger,NF08,NW05,1276,Weekly,NCR,16:31,19:55
1559,13559,Gorakhpur Vande Bharat Express,Vande Bharat,NW03,NW08,2283,Bi-weekly,NER,14:44,07:02
1560,13560,Guwahati Express Express,Express,NW06,SC03,1008,Daily,NFR,20:08,12:11
1561,13561,Jaipur Superfast Express,Superfast,SC01,SC06,1075,Weekly,NWR,03:44,18:45
1562,13562,Secunderabad Mail Express,Mail,SC04,SE01,1715,Bi-weekly,SCR,05:31,02:22
1563,13563,Bilaspur Passenger Express,Passenger,SC07,SE04,1253,Daily,SECR,15:05,18:27
1564,13564,Kolkata Vande Bharat Express,Vande Bharat,SE02,SE07,2124,Weekly,SER,12:32,15:49
1565,13565,Hubballi Express Express,Express,SE05,SE02,445,Bi-weekly,SWR,11:01,10:48
1566,13566,Chennai Superfast Express,Superfast,SE08,SE05,2087,Daily,SR,06:23,12:23
1567,13567,Jabalpur Mail Express,Mail,SE03,SE08,493,Weekly,WCR,07:24,11:55
1568,13568,Mumbai Passenger Express,Passenger,SE06,SW03,1344,Bi-weekly,WR,08:39,17:25
1569,13569,Mumbai Vande Bharat Express,Vande Bharat,SW01,SW06,1215,Daily,CR,05:51,19:10
1570,13570,Kolkata Express Express,Express,SW04,SR01,882,Weekly,ER,06:55,01:12
1571,13571,Hajipur Superfast Express,Superfast,SW07,SR04,810,Bi-weekly,ECR,12:14,12:44
1572,13572,Bhubaneswar Mail Express,Mail,SR02,SR07,2002,Daily,ECoR,02:08,02:54
1573,13573,New Delhi Passenger Express,Passenger,SR05,WC02,1592,Weekly,NR,12:47,13:14
1574,13574,Prayagraj Vande Bharat Express,Vande Bharat,SR08,WC05,1263,Bi-weekly,NCR,16:02,13:29
1575,13575,Gorakhpur Express Express,Express,WC03,WC08,241,Daily,NER,06:26,07:17
1576,13576,Guwahati Superfast Express,Superfast,WC06,WR03,1585,Weekly,NFR,09:29,18:05
1577,13577,Jaipur Mail Express,Mail,WR01,WR06,914,Bi-weekly,NWR,01:55,04:49
1578,13578,Secunderabad Passenger Express,Passenger,WR04,CR01,522,Daily,SCR,07:36,19:10
1579,13579,Bilaspur Vande Bharat Express,Vande Bharat,WR07,CR04,574,Weekly,SECR,20:19,04:44
1580,13580,Kolkata Express Express,Express,CR02,CR07,291,Bi-weekly,SER,19:52,19:17
1581,13581,Hubballi Superfast Express,Superfast,CR05,ER02,344,Daily,SWR,09:20,22:37
1582,13582,Chennai Mail Express,Mail,CR08,ER05,2270,Weekly,SR,17:42,02:04
1583,13583,Jabalpur Passenger Express,Passenger,ER03,ER08,187,Bi-weekly,WCR,13:12,22:07
1584,13584,Mumbai Vande Bharat Express,Vande Bharat,ER06,EC03,2276,Daily,WR,15:06,01:23
1585,13585,Mumbai Express Express,Express,EC01,EC06,866,Weekly,CR,07:31,02:07
1586,13586,Kolkata Superfast Express,Superfast,EC04,EC01,1691,Bi-weekly,ER,22:16,21:20
1587,13587,Hajipur Mail Express,Mail,EC07,EC04,859,Daily,ECR,02:25,11:39
1588,13588,Bhubaneswar Passenger Express,Passenger,EC02,EC07,446,Weekly,ECoR,04:25,01:08
1589,13589,New Delhi Vande Bharat Express,Vande Bharat,EC05,NR02,1539,Bi-weekly,NR,21:34,03:59
1590,13590,Prayagraj Express Express,Express,EC08,NR05,1290,Daily,NCR,16:11,13:04
1591,13591,Gorakhpur Superfast Express,Superfast,NR03,NR08,1531,Weekly,NER,04:54,01:39
1592,13592,Guwahati Mail Express,Mail,NR06,NC03,403,Bi-weekly,NFR,15:29,22:39
1593,13593,Jaipur Passenger Express,Passenger,NC01,NC06,943,Daily,NWR,02:35,10:03
1594,13594,Secunderabad Vande Bharat Express,Vande Bharat,NC04,NE01,1428,Weekly,SCR,04:14,00:22
1595,13595,Bilaspur Express Express,Express,NC07,NE04,586,Bi-weekly,SECR,01:26,05:08
1596,13596,Kolkata Superfast Express,Superfast,NE02,NE07,1162,Daily,SER,01:59,10:59
1597,13597,Hubballi Mail Express,Mail,NE05,NF02,2124,Weekly,SWR,22:32,09:43
1598,13598,Chennai Passenger Express,Passenger,NE08,NF05,267,Bi-weekly,SR,19:19,00:14
1599,13599,Jabalpur Vande Bharat Express,Vande Bharat,NF03,NF08,642,Daily,WCR,00:40,02:50
1600,13600,Mumbai Express Express,Express,NF06,NW03,1131,Weekly,WR,16:20,03:10
1601,13601,Mumbai Superfast Express,Superfast,NW01,NW06,1578,Bi-weekly,CR,16:16,08:56
1602,13602,Kolkata Mail Express,Mail,NW04,SC01,2056,Daily,ER,09:14,06:32
1603,13603,Hajipur Passenger Express,Passenger,NW07,SC04,1394,Weekly,ECR,04:03,11:47
1604,13604,Bhubaneswar Vande Bharat Express,Vande Bharat,SC02,SC07,433,Bi-weekly,ECoR,09:09,05:36
1605,13605,New Delhi Express Express,Express,SC05,SE02,743,Daily,NR,06:59,03:11
1606,13606,Prayagraj Superfast Express,Superfast,SC08,SE05,2237,Weekly,NCR,12:02,09:33
1607,13607,Gorakhpur Mail Express,Mail,SE03,SE08,667,Bi-weekly,NER,12:38,05:48
1608,13608,Guwahati Passenger Express,Passenger,SE06,SE03,1130,Daily,NFR,22:05,07:43
1609,13609,Jaipur Vande Bharat Express,Vande Bharat,SE01,SE06,2156,Weekly,NWR,05:58,04:24
1610,13610,Secunderabad Express Express,Express,SE04,SW01,810,Bi-weekly,SCR,09:54,16:47
1611,13611,Bilaspur Superfast Express,Superfast,SE07,SW04,669,Daily,SECR,21:26,14:41
1612,13612,Kolkata Mail Express,Mail,SW02,SW07,1617,Weekly,SER,13:28,14:54
1613,13613,Hubballi Passenger Express,Passenger,SW05,SR02,984,Bi-weekly,SWR,11:10,08:46
1614,13614,Chennai Vande Bharat Express,Vande Bharat,SW08,SR05,1565,Daily,SR,04:32,18:07
1615,13615,Jabalpur Express Express,Express,SR03,SR08,223,Weekly,WCR,09:39,07:49
1616,13616,Mumbai Superfast Express,Superfast,SR06,WC03,2044,Bi-weekly,WR,12:22,00:49
1617,13617,Mumbai Mail Express,Mail,WC01,WC06,2157,Daily,CR,10:30,17:41
1618,13618,Kolkata Passenger Express,Passenger,WC04,WR01,393,Weekly,ER,15:55,17:28
1619,13619,Hajipur Vande Bharat Express,Vande Bharat,WC07,WR04,1293,Bi-weekly,ECR,05:39,05:20
1620,13620,Bhubaneswar Express Express,Express,WR02,WR07,694,Daily,ECoR,07:22,01:43
1621,13621,New Delhi Superfast Express,Superfast,WR05,CR02,1103,Weekly,NR,21:10,15:10
1622,13622,Prayagraj Mail Express,Mail,WR08,CR05,1349,Bi-weekly,NCR,11:26,15:49
1623,13623,Gorakhpur Passenger Express,Passenger,CR03,CR08,814,Daily,NER,19:11,06:18
1624,13624,Guwahati Vande Bharat Express,Vande Bharat,CR06,ER03,2291,Weekly,NFR,02:23,09:48
1625,13625,Jaipur Express Express,Express,ER01,ER06,1207,Bi-weekly,NWR,22:44,16:45
1626,13626,Secunderabad Superfast Express,Superfast,ER04,EC01,454,Daily,SCR,10:35,04:07
1627,13627,Bilaspur Mail Express,Mail,ER07,EC04,394,Weekly,SECR,18:39,06:44
1628,13628,Kolkata Passenger Express,Passenger,EC02,EC07,1692,Bi-weekly,SER,18:54,20:10
1629,13629,Hubballi Vande Bharat Express,Vande Bharat,EC05,EC02,1864,Daily,SWR,09:24,14:36
1630,13630,Chennai Express Express,Express,EC08,EC05,1053,Weekly,SR,22:10,02:01
1631,13631,Jabalpur Superfast Express,Superfast,EC03,EC08,1969,Bi-weekly,WCR,09:26,14:26
1632,13632,Mumbai Mail Express,Mail,EC06,NR03,1411,Daily,WR,01:09,21:27
1633,13633,Mumbai Passenger Express,Passenger,NR01,NR06,468,Weekly,CR,08:20,06:17
1634,13634,Kolkata Vande Bharat Express,Vande Bharat,NR04,NC01,1771,Bi-weekly,ER,02:18,10:32
1635,13635,Hajipur Express Express,Express,NR07,NC04,2122,Daily,ECR,21:17,12:01
1636,13636,Bhubaneswar Superfast Express,Superfast,NC02,NC07,1511,Weekly,ECoR,03:04,15:10
1637,13637,New Delhi Mail Express,Mail,NC05,NE02,1187,Bi-weekly,NR,02:44,17:34
1638,13638,Prayagraj Passenger Express,Passenger,NC08,NE05,2019,Daily,NCR,10:11,03:13
1639,13639,Gorakhpur Vande Bharat Express,Vande Bharat,NE03,NE08,544,Weekly,NER,07:12,13:08
1640,13640,Guwahati Express Express,Express,NE06,NF03,1522,Bi-weekly,NFR,07:41,11:54
1641,13641,Jaipur Superfast Express,Superfast,NF01,NF06,1100,Daily,NWR,06:35,15:26
1642,13642,Secunderabad Mail Express,Mail,NF04,NW01,1378,Weekly,SCR,10:18,07:54
1643,13643,Bilaspur Passenger Express,Passenger,NF07,NW04,1646,Bi-weekly,SECR,02:57,16:03
1644,13644,Kolkata Vande Bharat Express,Vande Bharat,NW02,NW07,1768,Daily,SER,13:54,11:31
1645,13645,Hubballi Express Express,Express,NW05,SC02,810,Weekly,SWR,07:37,19:53
1646,13646,Chennai Superfast Express,Superfast,NW08,SC05,1868,Bi-weekly,SR,14:30,07:46
1647,13647,Jabalpur Mail Express,Mail,SC03,SC08,818,Daily,WCR,06:52,13:21
1648,13648,Mumbai Passenger Express,Passenger,SC06,SE03,2087,Weekly,WR,22:19,11:29
1649,13649,Mumbai Vande Bharat Express,Vande Bharat,SE01,SE06,1707,Bi-weekly,CR,21:32,18:35
1650,13650,Kolkata Express Express,Express,SE04,SE01,2137,Daily,ER,09:23,09:59
1651,13651,Hajipur Superfast Express,Superfast,SE07,SE04,1498,Weekly,ECR,03:02,11:48
1652,13652,Bhubaneswar Mail Express,Mail,SE02,SE07,1191,Bi-weekly,ECoR,12:47,11:54
1653,13653,New Delhi Passenger Express,Passenger,SE05,SW02,1560,Daily,NR,16:46,14:03
1654,13654,Prayagraj Vande Bharat Express,Vande Bharat,SE08,SW05,1071,Weekly,NCR,03:30,03:30
1655,13655,Gorakhpur Express Express,Express,SW03,SW08,877,Bi-weekly,NER,00:07,11:04
1656,13656,Guwahati Superfast Express,Superfast,SW06,SR03,2065,Daily,NFR,17:42,03:47
1657,13657,Jaipur Mail Express,Mail,SR01,SR06,1552,Weekly,NWR,08:00,12:47
1658,13658,Secunderabad Passenger Express,Passenger,SR04,WC01,157,Bi-weekly,SCR,01:22,11:28
1659,13659,Bilaspur Vande Bharat Express,Vande Bharat,SR07,WC04,1068,Daily,SECR,05:03,00:05
1660,13660,Kolkata Express Express,Express,WC02,WC07,1681,Weekly,SER,18:26,01:24
1661,13661,Hubballi Superfast Express,Superfast,WC05,WR02,2366,Bi-weekly,SWR,05:29,12:19
1662,13662,Chennai Mail Express,Mail,WC08,WR05,1096,Daily,SR,10:28,16:34
1663,13663,Jabalpur Passenger Express,Passenger,WR03,WR08,203,Weekly,WCR,00:24,20:02
1664,13664,Mumbai Vande Bharat Express,Vande Bharat,WR06,CR03,244,Bi-weekly,WR,15:27,05:12
1665,13665,Mumbai Express Express,Express,CR01,CR06,1622,Daily,CR,12:38,06:31
1666,13666,Kolkata Superfast Express,Superfast,CR04,ER01,2075,Weekly,ER,07:23,03:38
1667,13667,Hajipur Mail Express,Mail,CR07,ER04,155,Bi-weekly,ECR,05:42,00:59
1668,13668,Bhubaneswar Passenger Express,Passenger,ER02,ER07,1017,Daily,ECoR,09:32,14:27
1669,13669,New Delhi Vande Bharat Express,Vande Bharat,ER05,EC02,2131,Weekly,NR,22:12,16:18
1670,13670,Prayagraj Express Express,Express,ER08,EC05,2389,Bi-weekly,NCR,05:17,16:47
1671,13671,Gorakhpur Superfast Express,Superfast,EC03,EC08,378,Daily,NER,12:20,14:33
1672,13672,Guwahati Mail Express,Mail,EC06,EC03,2367,Weekly,NFR,21:39,15:53
1673,13673,Jaipur Passenger Express,Passenger,EC01,EC06,505,Bi-weekly,NWR,16:46,02:52
1674,13674,Secunderabad Vande Bharat Express,Vande Bharat,EC04,NR01,1702,Daily,SCR,07:29,11:55
1675,13675,Bilaspur Express Express,Express,EC07,NR04,2328,Weekly,SECR,18:39,02:54
1676,13676,Kolkata Superfast Express,Superfast,NR02,NR07,390,Bi-weekly,SER,03:04,21:29
1677,13677,Hubballi Mail Express,Mail,NR05,NC02,627,Daily,SWR,01:24,16:59
1678,13678,Chennai Passenger Express,Passenger,NR08,NC05,1361,Weekly,SR,13:50,20:16
1679,13679,Jabalpur Vande Bharat Express,Vande Bharat,NC03,NC08,2381,Bi-weekly,WCR,11:55,02:05
1680,13680,Mumbai Express Express,Express,NC06,NE03,2132,Daily,WR,15:10,20:06
1681,13681,Mumbai Superfast Express,Superfast,NE01,NE06,1662,Weekly,CR,04:04,18:50
1682,13682,Kolkata Mail Express,Mail,NE04,NF01,325,Bi-weekly,ER,02:36,00:44
1683,13683,Hajipur Passenger Express,Passenger,NE07,NF04,2204,Daily,ECR,17:13,04:40
1684,13684,Bhubaneswar Vande Bharat Express,Vande Bharat,NF02,NF07,222,Weekly,ECoR,12:26,17:12
1685,13685,New Delhi Express Express,Express,NF05,NW02,1848,Bi-weekly,NR,16:14,08:03
1686,13686,Prayagraj Superfast Express,Superfast,NF08,NW05,1122,Daily,NCR,05:06,12:34
1687,13687,Gorakhpur Mail Express,Mail,NW03,NW08,279,Weekly,NER,04:04,15:20
1688,13688,Guwahati Passenger Express,Passenger,NW06,SC03,245,Bi-weekly,NFR,04:58,05:41
1689,13689,Jaipur Vande Bharat Express,Vande Bharat,SC01,SC06,1166,Daily,NWR,04:18,00:44
1690,13690,Secunderabad Express Express,Express,SC04,SE01,855,Weekly,SCR,11:09,18:13
1691,13691,Bilaspur Superfast Express,Superfast,SC07,SE04,1393,Bi-weekly,SECR,20:42,13:53
1692,13692,Kolkata Mail Express,Mail,SE02,SE07,489,Daily,SER,22:33,09:15
1693,13693,Hubballi Passenger Express,Passenger,SE05,SE02,1808,Weekly,SWR,22:41,00:28
1694,13694,Chennai Vande Bharat Express,Vande Bharat,SE08,SE05,1778,Bi-weekly,SR,09:46,16:04
1695,13695,Jabalpur Express Express,Express,SE03,SE08,1374,Daily,WCR,03:29,08:48
1696,13696,Mumbai Superfast Express,Superfast,SE06,SW03,2094,Weekly,WR,10:32,14:39
1697,13697,Mumbai Mail Express,Mail,SW01,SW06,1554,Bi-weekly,CR,18:58,19:08
1698,13698,Kolkata Passenger Express,Passenger,SW04,SR01,1184,Daily,ER,10:30,12:43
1699,13699,Hajipur Vande Bharat Express,Vande Bharat,SW07,SR04,1056,Weekly,ECR,06:27,19:18
1700,13700,Bhubaneswar Express Express,Express,SR02,SR07,128,Bi-weekly,ECoR,22:11,13:48
1701,13701,New Delhi Superfast Express,Superfast,SR05,WC02,716,Daily,NR,07:16,03:09
1702,13702,Prayagraj Mail Express,Mail,SR08,WC05,513,Weekly,NCR,10:31,00:50
1703,13703,Gorakhpur Passenger Express,Passenger,WC03,WC08,1648,Bi-weekly,NER,01:50,00:33
1704,13704,Guwahati Vande Bharat Express,Vande Bharat,WC06,WR03,1159,Daily,NFR,11:57,21:16
1705,13705,Jaipur Express Express,Express,WR01,WR06,1424,Weekly,NWR,22:43,20:26
1706,13706,Secunderabad Superfast Express,Superfast,WR04,CR01,736,Bi-weekly,SCR,11:49,21:41
1707,13707,Bilaspur Mail Express,Mail,WR07,CR04,1719,Daily,SECR,11:19,09:29
1708,13708,Kolkata Passenger Express,Passenger,CR02,CR07,1971,Weekly,SER,12:47,00:45
1709,13709,Hubballi Vande Bharat Express,Vande Bharat,CR05,ER02,1256,Bi-weekly,SWR,22:28,11:07
1710,13710,Chennai Express Express,Express,CR08,ER05,1952,Daily,SR,16:51,02:12
1711,13711,Jabalpur Superfast Express,Superfast,ER03,ER08,2114,Weekly,WCR,00:30,09:56
1712,13712,Mumbai Mail Express,Mail,ER06,EC03,2067,Bi-weekly,WR,20:17,13:42
1713,13713,Mumbai Passenger Express,Passenger,EC01,EC06,2324,Daily,CR,00:58,08:07
1714,13714,Kolkata Vande Bharat Express,Vande Bharat,EC04,EC01,1507,Weekly,ER,17:07,00:53
1715,13715,Hajipur Express Express,Express,EC07,EC04,2246,Bi-weekly,ECR,03:54,20:59
1716,13716,Bhubaneswar Superfast Express,Superfast,EC02,EC07,582,Daily,ECoR,13:59,20:36
1717,13717,New Delhi Mail Express,Mail,EC05,NR02,537,Weekly,NR,01:15,01:11
1718,13718,Prayagraj Passenger Express,Passenger,EC08,NR05,253,Bi-weekly,NCR,17:35,11:48
1719,13719,Gorakhpur Vande Bharat Express,Vande Bharat,NR03,NR08,1033,Daily,NER,09:12,10:10
1720,13720,Guwahati Express Express,Express,NR06,NC03,1447,Weekly,NFR,22:31,06:41
1721,13721,Jaipur Superfast Express,Superfast,NC01,NC06,1982,Bi-weekly,NWR,10:15,16:11
1722,13722,Secunderabad Mail Express,Mail,NC04,NE01,2393,Daily,SCR,07:21,16:00
1723,13723,Bilaspur Passenger Express,Passenger,NC07,NE04,550,Weekly,SECR,02:23,12:10
1724,13724,Kolkata Vande Bharat Express,Vande Bharat,NE02,NE07,878,Bi-weekly,SER,17:56,00:37
1725,13725,Hubballi Express Express,Express,NE05,NF02,139,Daily,SWR,11:52,18:13
1726,13726,Chennai Superfast Express,Superfast,NE08,NF05,679,Weekly,SR,18:49,06:00
1727,13727,Jabalpur Mail Express,Mail,NF03,NF08,1111,Bi-weekly,WCR,14:26,21:48
1728,13728,Mumbai Passenger Express,Passenger,NF06,NW03,1907,Daily,WR,00:51,17:23
1729,13729,Mumbai Vande Bharat Express,Vande Bharat,NW01,NW06,1447,Weekly,CR,18:54,12:02
1730,13730,Kolkata Express Express,Express,NW04,SC01,1515,Bi-weekly,ER,15:03,18:12
1731,13731,Hajipur Superfast Express,Superfast,NW07,SC04,2145,Daily,ECR,12:19,01:01
1732,13732,Bhubaneswar Mail Express,Mail,SC02,SC07,1800,Weekly,ECoR,08:50,05:55
1733,13733,New Delhi Passenger Express,Passenger,SC05,SE02,2264,Bi-weekly,NR,02:38,21:19
1734,13734,Prayagraj Vande Bharat Express,Vande Bharat,SC08,SE05,236,Daily,NCR,20:28,00:50
1735,13735,Gorakhpur Express Express,Express,SE03,SE08,1654,Weekly,NER,01:15,00:57
1736,13736,Guwahati Superfast Express,Superfast,SE06,SE03,137,Bi-weekly,NFR,18:30,13:48
1737,13737,Jaipur Mail Express,Mail,SE01,SE06,2156,Daily,NWR,02:01,02:40
1738,13738,Secunderabad Passenger Express,Passenger,SE04,SW01,1399,Weekly,SCR,01:14,12:43
1739,13739,Bilaspur Vande Bharat Express,Vande Bharat,SE07,SW04,876,Bi-weekly,SECR,21:59,17:27
1740,13740,Kolkata Express Express,Express,SW02,SW07,2115,Daily,SER,16:31,10:49
1741,13741,Hubballi Superfast Express,Superfast,SW05,SR02,1372,Weekly,SWR,04:59,01:41
1742,13742,Chennai Mail Express,Mail,SW08,SR05,1601,Bi-weekly,SR,13:03,11:53
1743,13743,Jabalpur Passenger Express,Passenger,SR03,SR08,635,Daily,WCR,15:51,21:30
1744,13744,Mumbai Vande Bharat Express,Vande Bharat,SR06,WC03,808,Weekly,WR,16:29,14:44
